TAA,Side,Band_Index,EffCos_Lo,EffCos_Hi,U_1.400eV,U_1.544eV,U_1.689eV,U_1.833eV,U_1.978eV,U_2.122eV,U_2.267eV,U_2.411eV,U_2.556eV,U_2.700eV
322,Dawn,0,0.0000,0.0500,1.037402e+29,3.069965e+29,5.867427e+29,7.876336e+29,7.571794e+29,5.100203e+29,2.379289e+29,7.727474e+28,1.822122e+28,2.825716e+27
322,Dawn,1,0.0500,0.1000,5.561392e+27,9.866101e+28,2.643617e+29,3.720841e+29,3.639820e+29,2.377790e+29,1.083123e+29,3.513479e+28,8.606360e+27,1.414936e+27
322,Dawn,2,0.1000,0.2000,8.014323e+25,1.052469e+28,3.104337e+29,7.552175e+29,7.641415e+29,5.141910e+29,2.407431e+29,7.694911e+28,1.811944e+28,3.298705e+27
322,Dawn,3,0.2000,0.3500,4.005680e+25,1.765567e+26,5.440958e+27,2.391948e+29,7.669048e+29,6.377147e+29,2.959655e+29,9.590191e+28,2.228690e+28,3.632173e+27
322,Dawn,4,0.3500,0.5500,2.026633e+25,9.063888e+25,1.617808e+26,2.709213e+27,5.254905e+28,3.198886e+29,2.572179e+29,8.764127e+28,2.070356e+28,3.319049e+27
322,Dawn,5,0.5500,1.0100,9.312524e+25,8.748272e+25,1.828310e+26,3.149775e+26,1.068026e+27,9.172773e+27,5.756065e+28,5.336951e+28,1.721729e+28,3.127121e+27
322,Dusk,0,0.0000,0.0500,5.238661e+28,1.947461e+29,4.105115e+29,5.899793e+29,5.822051e+29,4.033097e+29,1.875571e+29,6.055484e+28,1.444208e+28,2.402717e+27
322,Dusk,1,0.0500,0.1000,4.560059e+26,2.609571e+28,1.360656e+29,2.351687e+29,2.461650e+29,1.677975e+29,7.630971e+28,2.451399e+28,5.678394e+27,8.383534e+26
322,Dusk,2,0.1000,0.2000,1.377457e+25,2.637930e+27,1.079299e+29,3.734008e+29,4.574967e+29,3.284319e+29,1.586851e+29,5.092986e+28,1.182940e+28,1.956346e+27
322,Dusk,3,0.2000,0.3500,1.003184e+25,6.463458e+25,2.262376e+27,7.312776e+28,3.313231e+29,3.445672e+29,1.721169e+29,5.692840e+28,1.288073e+28,2.215731e+27
322,Dusk,4,0.3500,0.5500,4.025842e+25,4.061874e+25,1.250104e+26,1.224551e+27,2.202798e+28,1.418549e+29,1.365448e+29,4.861222e+28,1.136796e+28,1.801647e+27
322,Dusk,5,0.5500,1.0100,5.309599e+25,1.074127e+26,1.827111e+26,2.162596e+26,8.945210e+26,7.465521e+27,3.629058e+28,3.670674e+28,1.285685e+28,2.235750e+27
323,Dawn,0,0.0000,0.0500,1.039736e+29,3.079348e+29,5.885174e+29,7.897461e+29,7.586994e+29,5.108806e+29,2.383460e+29,7.740951e+28,1.830921e+28,2.830855e+27
323,Dawn,1,0.0500,0.1000,5.288697e+27,9.759360e+28,2.651808e+29,3.731710e+29,3.646354e+29,2.380934e+29,1.083111e+29,3.517818e+28,8.588332e+27,1.408681e+27
323,Dawn,2,0.1000,0.2000,5.828792e+25,9.361369e+27,3.061445e+29,7.567624e+29,7.670631e+29,5.153665e+29,2.413514e+29,7.724489e+28,1.814584e+28,3.310346e+27
323,Dawn,3,0.2000,0.3500,1.003722e+25,1.285576e+26,5.212997e+27,2.307590e+29,7.606788e+29,6.392062e+29,2.965729e+29,9.600115e+28,2.233407e+28,3.602681e+27
323,Dawn,4,0.3500,0.5500,3.027038e+25,8.064737e+25,1.868783e+26,2.347793e+27,4.893244e+28,3.123632e+29,2.549569e+29,8.736617e+28,2.065581e+28,3.270492e+27
323,Dawn,5,0.5500,1.0100,1.316328e+25,1.875738e+26,3.029872e+26,1.925042e+26,1.088099e+27,8.914213e+27,5.542338e+28,5.246543e+28,1.715230e+28,3.098921e+27
323,Dusk,0,0.0000,0.0500,5.269201e+28,1.953382e+29,4.112370e+29,5.908028e+29,5.827506e+29,4.035423e+29,1.876964e+29,6.060762e+28,1.444896e+28,2.418682e+27
323,Dusk,1,0.0500,0.1000,4.902447e+26,2.614718e+28,1.363413e+29,2.353837e+29,2.464132e+29,1.677031e+29,7.628663e+28,2.451075e+28,5.652137e+27,8.444298e+26
323,Dusk,2,0.1000,0.2000,4.336437e+25,2.687326e+27,1.080110e+29,3.735924e+29,4.572148e+29,3.280725e+29,1.586895e+29,5.090313e+28,1.179849e+28,1.939699e+27
323,Dusk,3,0.2000,0.3500,1.003414e+25,5.821896e+25,2.281529e+27,7.179019e+28,3.310686e+29,3.481573e+29,1.745824e+29,5.747266e+28,1.304155e+28,2.219938e+27
323,Dusk,4,0.3500,0.5500,2.586913e+23,7.061938e+25,1.165642e+26,1.419144e+27,2.112500e+28,1.358703e+29,1.328265e+29,4.746594e+28,1.108076e+28,1.802017e+27
323,Dusk,5,0.5500,1.0100,6.312839e+25,7.749026e+25,2.228441e+26,2.943558e+26,8.099089e+26,7.510822e+27,3.565267e+28,3.612765e+28,1.280030e+28,2.236753e+27
324,Dawn,0,0.0000,0.0500,1.039169e+29,3.091612e+29,5.904713e+29,7.917783e+29,7.603590e+29,5.118505e+29,2.387131e+29,7.753415e+28,1.836706e+28,2.835993e+27
324,Dawn,1,0.0500,0.1000,4.949564e+27,9.662260e+28,2.658485e+29,3.744740e+29,3.653667e+29,2.385430e+29,1.085228e+29,3.523253e+28,8.600581e+27,1.402497e+27
324,Dawn,2,0.1000,0.2000,7.792831e+25,8.372777e+27,3.019759e+29,7.587280e+29,7.700975e+29,5.172512e+29,2.418117e+29,7.762194e+28,1.823313e+28,3.322049e+27
324,Dawn,3,0.2000,0.3500,6.006125e+25,1.191130e+26,4.699244e+27,2.228560e+29,7.531634e+29,6.400002e+29,2.970261e+29,9.631945e+28,2.226467e+28,3.614158e+27
324,Dawn,4,0.3500,0.5500,4.027428e+25,8.065788e+25,1.342067e+26,2.216015e+27,4.597098e+28,3.046586e+29,2.530537e+29,8.683400e+28,2.036862e+28,3.263406e+27
324,Dawn,5,0.5500,1.0100,5.320015e+25,1.276621e+26,2.231385e+26,2.430685e+26,1.016314e+27,8.451794e+27,5.376177e+28,5.161817e+28,1.687734e+28,3.054200e+27
324,Dusk,0,0.0000,0.0500,5.286726e+28,1.959633e+29,4.119404e+29,5.914792e+29,5.833203e+29,4.039356e+29,1.877711e+29,6.065208e+28,1.446626e+28,2.414703e+27
324,Dusk,1,0.0500,0.1000,4.521124e+26,2.638074e+28,1.392336e+29,2.422912e+29,2.559151e+29,1.764942e+29,8.061108e+28,2.607399e+28,5.965692e+27,8.715286e+26
324,Dusk,2,0.1000,0.2000,1.124895e+25,2.285829e+27,1.052804e+29,3.711230e+29,4.580461e+29,3.283724e+29,1.584096e+29,5.066566e+28,1.188513e+28,1.975434e+27
324,Dusk,3,0.2000,0.3500,6.880494e+22,6.050458e+25,2.196615e+27,6.791258e+28,3.202556e+29,3.388250e+29,1.698750e+29,5.603587e+28,1.259455e+28,2.150937e+27
324,Dusk,4,0.3500,0.5500,2.026116e+25,6.253046e+23,1.352287e+26,1.229799e+27,2.119146e+28,1.344712e+29,1.320555e+29,4.726657e+28,1.103325e+28,1.793310e+27
324,Dusk,5,0.5500,1.0100,5.316008e+25,1.575661e+26,2.129744e+26,2.751135e+26,1.046527e+27,7.393835e+27,3.528208e+28,3.614187e+28,1.273918e+28,2.228598e+27
325,Dawn,0,0.0000,0.0500,1.039038e+29,3.102891e+29,5.924219e+29,7.936934e+29,7.622118e+29,5.128985e+29,2.390048e+29,7.765708e+28,1.840449e+28,2.831081e+27
325,Dawn,1,0.0500,0.1000,4.671033e+27,9.299452e+28,2.529537e+29,3.566483e+29,3.445415e+29,2.230443e+29,1.014661e+29,3.294472e+28,8.069705e+27,1.360329e+27
325,Dawn,2,0.1000,0.2000,5.750789e+25,1.052465e+28,3.111608e+29,7.788846e+29,7.938910e+29,5.346492e+29,2.496695e+29,8.010399e+28,1.880193e+28,3.359601e+27
325,Dawn,3,0.2000,0.3500,1.003572e+25,1.379331e+26,4.534332e+27,2.156390e+29,7.474338e+29,6.405714e+29,2.975488e+29,9.642791e+28,2.233355e+28,3.625040e+27
325,Dawn,4,0.3500,0.5500,4.027810e+25,4.066601e+25,1.554302e+26,2.314929e+27,4.256265e+28,2.976949e+29,2.506782e+29,8.626774e+28,2.026415e+28,3.216817e+27
325,Dawn,5,0.5500,1.0100,7.323649e+25,9.774910e+25,1.532877e+26,2.464119e+26,1.060086e+27,8.206978e+27,5.155965e+28,5.065664e+28,1.670084e+28,3.030625e+27
325,Dusk,0,0.0000,0.0500,5.300066e+28,1.965373e+29,4.123833e+29,5.924256e+29,5.839213e+29,4.043005e+29,1.879168e+29,6.063685e+28,1.450362e+28,2.420728e+27
325,Dusk,1,0.0500,0.1000,4.934961e+26,2.655060e+28,1.397390e+29,2.429456e+29,2.558608e+29,1.765088e+29,8.052765e+28,2.603322e+28,5.968053e+27,8.774686e+26
325,Dusk,2,0.1000,0.2000,1.101817e+24,2.327219e+27,1.053847e+29,3.722075e+29,4.584789e+29,3.284083e+29,1.581556e+29,5.061761e+28,1.192265e+28,1.968508e+27
325,Dusk,3,0.2000,0.3500,6.102686e+22,8.405074e+25,1.999020e+27,6.698118e+28,3.185855e+29,3.381319e+29,1.695160e+29,5.572406e+28,1.257810e+28,2.135928e+27
325,Dusk,4,0.3500,0.5500,3.026366e+25,5.063129e+25,1.003965e+26,1.306893e+27,2.088262e+28,1.325572e+29,1.310608e+29,4.701014e+28,1.100661e+28,1.814667e+27
325,Dusk,5,0.5500,1.0100,7.319165e+25,7.764173e+25,1.631036e+26,2.469225e+26,8.511605e+26,7.256380e+27,3.462441e+28,3.594070e+28,1.280488e+28,2.200381e+27
326,Dawn,0,0.0000,0.0500,1.039935e+29,3.111088e+29,5.941600e+29,7.955422e+29,7.640383e+29,5.138359e+29,2.394614e+29,7.787824e+28,1.842152e+28,2.846110e+27
326,Dawn,1,0.0500,0.1000,4.496476e+27,9.204108e+28,2.535333e+29,3.571641e+29,3.451825e+29,2.234109e+29,1.015526e+29,3.296049e+28,8.074474e+27,1.354370e+27
326,Dawn,2,0.1000,0.2000,4.736011e+25,9.856851e+27,3.069617e+29,7.801682e+29,7.964754e+29,5.362983e+29,2.500355e+29,8.038603e+28,1.889333e+28,3.400658e+27
326,Dawn,3,0.2000,0.3500,1.003669e+25,6.584511e+25,4.648599e+27,2.075552e+29,7.412326e+29,6.410191e+29,2.976972e+29,9.674656e+28,2.236060e+28,3.645596e+27
326,Dawn,4,0.3500,0.5500,2.028182e+25,7.067486e+25,1.853268e+26,2.123097e+27,3.943328e+28,2.910688e+29,2.479416e+29,8.613195e+28,2.010292e+28,3.201014e+27
326,Dawn,5,0.5500,1.0100,7.327212e+25,1.678344e+26,2.334340e+26,1.334611e+26,1.028133e+27,7.917595e+27,4.988626e+28,4.990671e+28,1.658325e+28,2.998105e+27
326,Dusk,0,0.0000,0.0500,5.321226e+28,1.970003e+29,4.128656e+29,5.931916e+29,5.842735e+29,4.045468e+29,1.880932e+29,6.070186e+28,1.450100e+28,2.446758e+27
326,Dusk,1,0.0500,0.1000,4.770595e+26,2.658299e+28,1.401289e+29,2.432760e+29,2.559350e+29,1.764624e+29,8.040415e+28,2.606251e+28,5.960356e+27,8.833712e+26
326,Dusk,2,0.1000,0.2000,4.557682e+25,2.208114e+27,1.048666e+29,3.727343e+29,4.584694e+29,3.283205e+29,1.578612e+29,5.052955e+28,1.192975e+28,1.951650e+27
326,Dusk,3,0.2000,0.3500,5.003477e+25,8.740256e+25,2.299894e+27,6.638676e+28,3.169906e+29,3.374803e+29,1.688999e+29,5.554318e+28,1.256176e+28,2.111087e+27
326,Dusk,4,0.3500,0.5500,5.026617e+25,4.063730e+25,1.552310e+26,1.264665e+27,2.033676e+28,1.310193e+29,1.302047e+29,4.670821e+28,1.102897e+28,1.815093e+27
326,Dusk,5,0.5500,1.0100,3.322292e+25,1.377166e+26,1.732319e+26,2.593818e+26,9.258374e+26,6.522943e+27,3.388891e+28,3.570812e+28,1.268885e+28,2.192385e+27
327,Dawn,0,0.0000,0.0500,1.024877e+29,3.064850e+29,5.857033e+29,7.836509e+29,7.507884e+29,5.032544e+29,2.335115e+29,7.581781e+28,1.797334e+28,2.772652e+27
327,Dawn,1,0.0500,0.1000,5.973588e+27,9.672775e+28,2.641072e+29,3.720737e+29,3.606232e+29,2.356016e+29,1.081035e+29,3.519736e+28,8.624285e+27,1.436889e+27
327,Dawn,2,0.1000,0.2000,4.205143e+25,9.029667e+27,3.028806e+29,7.813113e+29,7.995562e+29,5.378808e+29,2.504725e+29,8.047823e+28,1.890469e+28,3.391630e+27
327,Dawn,3,0.2000,0.3500,4.004366e+25,1.607244e+26,4.281032e+27,2.015298e+29,7.344861e+29,6.418208e+29,2.982895e+29,9.662945e+28,2.237831e+28,3.655975e+27
327,Dawn,4,0.3500,0.5500,2.028543e+25,7.068365e+25,1.849458e+26,1.996822e+27,3.760229e+28,2.842619e+29,2.457091e+29,8.558206e+28,2.008543e+28,3.196096e+27
327,Dawn,5,0.5500,1.0100,3.330686e+25,1.279176e+26,2.535765e+26,2.857498e+26,8.748621e+26,7.690499e+27,4.797582e+28,4.925428e+28,1.641629e+28,2.937249e+27
327,Dusk,0,0.0000,0.0500,5.340250e+28,1.973742e+29,4.133313e+29,5.937833e+29,5.847626e+29,4.048083e+29,1.882021e+29,6.069768e+28,1.448860e+28,2.452794e+27
327,Dusk,1,0.0500,0.1000,5.178704e+26,2.663363e+28,1.406386e+29,2.436906e+29,2.561249e+29,1.764409e+29,8.033325e+28,2.601243e+28,5.952846e+27,8.793081e+26
327,Dusk,2,0.1000,0.2000,9.246692e+24,2.258520e+27,1.047403e+29,3.730060e+29,4.585082e+29,3.280679e+29,1.577557e+29,5.037486e+28,1.186762e+28,1.964905e+27
327,Dusk,3,0.2000,0.3500,1.003507e+25,8.768205e+25,2.141032e+27,6.492087e+28,3.155835e+29,3.366038e+29,1.684732e+29,5.538872e+28,1.251668e+28,2.156331e+27
327,Dusk,4,0.3500,0.5500,2.686802e+23,8.064358e+25,1.133111e+26,1.227672e+27,2.009959e+28,1.298353e+29,1.292353e+29,4.629184e+28,1.100330e+28,1.786198e+27
327,Dusk,5,0.5500,1.0100,5.325373e+25,1.177904e+26,1.533584e+26,2.162991e+26,9.915603e+26,6.596924e+27,3.334859e+28,3.549772e+28,1.263946e+28,2.166257e+27
328,Dawn,0,0.0000,0.0500,1.006316e+29,3.019282e+29,5.769912e+29,7.711801e+29,7.365615e+29,4.922948e+29,2.275420e+29,7.393828e+28,1.751132e+28,2.763980e+27
328,Dawn,1,0.0500,0.1000,7.348954e+27,1.014857e+29,2.748031e+29,3.873065e+29,3.762988e+29,2.475549e+29,1.146367e+29,3.727082e+28,9.147327e+27,1.474490e+27
328,Dawn,2,0.1000,0.2000,6.804847e+25,8.212707e+27,2.992796e+29,7.825859e+29,8.024253e+29,5.388813e+29,2.510162e+29,8.070614e+28,1.901496e+28,3.392487e+27
328,Dawn,3,0.2000,0.3500,5.003738e+25,1.072502e+26,4.073574e+27,1.942826e+29,7.273115e+29,6.421935e+29,2.987531e+29,9.663539e+28,2.234383e+28,3.675977e+27
328,Dawn,4,0.3500,0.5500,2.028893e+25,9.069231e+25,2.042274e+26,2.030767e+27,3.631454e+28,2.767039e+29,2.438170e+29,8.518551e+28,2.000600e+28,3.190467e+27
328,Dawn,5,0.5500,1.0100,1.334087e+25,9.799902e+25,2.537162e+26,2.356455e+26,8.430403e+26,7.871410e+27,4.650222e+28,4.881734e+28,1.647501e+28,2.908025e+27
328,Dusk,0,0.0000,0.0500,5.353002e+28,1.979170e+29,4.140258e+29,5.946841e+29,5.853717e+29,4.051303e+29,1.883215e+29,6.076366e+28,1.450625e+28,2.448833e+27
328,Dusk,1,0.0500,0.1000,5.058342e+26,2.668009e+28,1.410729e+29,2.439014e+29,2.559828e+29,1.762385e+29,8.021236e+28,2.603222e+28,5.935350e+27,9.051895e+26
328,Dusk,2,0.1000,0.2000,4.017554e+25,2.261577e+27,1.041030e+29,3.734566e+29,4.584876e+29,3.278908e+29,1.573795e+29,5.026078e+28,1.187569e+28,1.958033e+27
328,Dusk,3,0.2000,0.3500,3.547526e+22,7.581987e+25,1.982424e+27,6.370274e+28,3.144723e+29,3.360382e+29,1.679686e+29,5.525425e+28,1.255158e+28,2.160750e+27
328,Dusk,4,0.3500,0.5500,2.711985e+23,5.064936e+25,1.027737e+26,1.213433e+27,1.966515e+28,1.281898e+29,1.285685e+29,4.612967e+28,1.101636e+28,1.758219e+27
328,Dusk,5,0.5500,1.0100,6.328425e+25,9.786343e+25,1.634837e+26,2.397556e+26,8.689865e+26,6.523111e+27,3.300405e+28,3.520686e+28,1.261967e+28,2.132006e+27
329,Dawn,0,0.0000,0.0500,1.006104e+29,3.028014e+29,5.780810e+29,7.728384e+29,7.378844e+29,4.931751e+29,2.278686e+29,7.404933e+28,1.753075e+28,2.759213e+27
329,Dawn,1,0.0500,0.1000,7.028790e+27,1.009277e+29,2.758696e+29,3.885254e+29,3.769929e+29,2.478471e+29,1.146238e+29,3.730354e+28,9.158868e+27,1.468214e+27
329,Dawn,2,0.1000,0.2000,9.335567e+25,7.613377e+27,2.954605e+29,7.833872e+29,8.047757e+29,5.402349e+29,2.515901e+29,8.085377e+28,1.907468e+28,3.393459e+27
329,Dawn,3,0.2000,0.3500,1.003797e+25,1.177391e+26,4.242848e+27,1.883751e+29,7.210423e+29,6.420531e+29,2.996648e+29,9.695429e+28,2.242031e+28,3.636500e+27
329,Dawn,4,0.3500,0.5500,3.029230e+25,1.206999e+26,2.043799e+26,1.866922e+27,3.464510e+28,2.708405e+29,2.419458e+29,8.479973e+28,1.985240e+28,3.175533e+27
329,Dawn,5,0.5500,1.0100,8.337388e+25,1.580780e+26,1.838517e+26,3.324450e+26,9.296441e+26,7.497479e+27,4.471187e+28,4.805293e+28,1.624736e+28,2.871935e+27
329,Dusk,0,0.0000,0.0500,5.369635e+28,1.984504e+29,4.148730e+29,5.952999e+29,5.858566e+29,4.055068e+29,1.884332e+29,6.077028e+28,1.453408e+28,2.454898e+27
329,Dusk,1,0.0500,0.1000,4.787717e+26,2.679063e+28,1.412974e+29,2.441269e+29,2.558175e+29,1.762711e+29,8.021370e+28,2.603270e+28,5.918055e+27,9.110205e+26
329,Dusk,2,0.1000,0.2000,3.602077e+25,2.207654e+27,1.041003e+29,3.767931e+29,4.652112e+29,3.337610e+29,1.607392e+29,5.136136e+28,1.204502e+28,1.997346e+27
329,Dusk,3,0.2000,0.3500,1.003661e+25,6.183222e+25,1.942103e+27,6.063660e+28,3.075681e+29,3.297279e+29,1.644641e+29,5.406454e+28,1.229604e+28,2.099459e+27
329,Dusk,4,0.3500,0.5500,1.027370e+25,3.065538e+25,1.068988e+26,1.095386e+27,1.926302e+28,1.268187e+29,1.281228e+29,4.603428e+28,1.099086e+28,1.780463e+27
329,Dusk,5,0.5500,1.0100,2.331419e+25,7.793513e+25,3.036067e+26,2.715018e+26,8.930831e+26,6.614430e+27,3.283246e+28,3.495804e+28,1.263170e+28,2.137953e+27
330,Dawn,0,0.0000,0.0500,1.004286e+29,3.035186e+29,5.795027e+29,7.743162e+29,7.390872e+29,4.940082e+29,2.280920e+29,7.412933e+28,1.756995e+28,2.754426e+27
330,Dawn,1,0.0500,0.1000,6.649311e+27,1.000851e+29,2.767712e+29,3.895720e+29,3.776071e+29,2.483724e+29,1.147283e+29,3.726550e+28,9.180118e+27,1.461937e+27
330,Dawn,2,0.1000,0.2000,5.403890e+25,7.059251e+27,2.914839e+29,7.842123e+29,8.069887e+29,5.418685e+29,2.520915e+29,8.093677e+28,1.910297e+28,3.424128e+27
330,Dawn,3,0.2000,0.3500,1.004013e+25,1.215410e+26,4.175239e+27,1.816145e+29,7.140396e+29,6.423455e+29,2.998369e+29,9.713373e+28,2.251478e+28,3.626820e+27
330,Dawn,4,0.3500,0.5500,4.029556e+25,2.070767e+25,1.012664e+26,1.703084e+27,3.305162e+28,2.642912e+29,2.399966e+29,8.436397e+28,1.968167e+28,3.209908e+27
330,Dawn,5,0.5500,1.0100,1.134061e+26,1.081551e+26,3.139839e+26,3.347008e+26,7.837252e+26,7.468316e+27,4.337949e+28,4.721263e+28,1.605955e+28,2.827390e+27
330,Dusk,0,0.0000,0.0500,5.387101e+28,1.989724e+29,4.154984e+29,5.960940e+29,5.863407e+29,4.056632e+29,1.885249e+29,6.075696e+28,1.454189e+28,2.470953e+27
330,Dusk,1,0.0500,0.1000,5.248029e+26,2.684583e+28,1.416665e+29,2.443888e+29,2.558009e+29,1.759929e+29,8.020420e+28,2.607274e+28,5.910792e+27,9.168148e+26
330,Dusk,2,0.1000,0.2000,2.290340e+25,2.178279e+27,1.037424e+29,3.770852e+29,4.653243e+29,3.333369e+29,1.603796e+29,5.124669e+28,1.203116e+28,1.990198e+27
330,Dusk,3,0.2000,0.3500,2.003591e+25,4.062142e+25,1.835605e+27,5.973014e+28,3.060268e+29,3.290179e+29,1.641442e+29,5.387946e+28,1.229374e+28,2.114729e+27
330,Dusk,4,0.3500,0.5500,3.027621e+25,8.066137e+25,7.908195e+25,1.349174e+27,1.897599e+28,1.250187e+29,1.275379e+29,4.602915e+28,1.090552e+28,1.772285e+27
330,Dusk,5,0.5500,1.0100,6.334373e+25,9.800587e+25,1.637280e+26,2.296063e+26,7.642967e+26,6.694615e+27,3.206800e+28,3.491512e+28,1.259948e+28,2.133498e+27
331,Dawn,0,0.0000,0.0500,9.863920e+28,2.982822e+29,5.698531e+29,7.611873e+29,7.246807e+29,4.824532e+29,2.216400e+29,7.194961e+28,1.705543e+28,2.667588e+27
331,Dawn,1,0.0500,0.1000,8.054118e+27,1.051863e+29,2.883196e+29,4.051247e+29,3.938319e+29,2.611561e+29,1.215491e+29,3.948771e+28,9.705193e+27,1.537772e+27
331,Dawn,2,0.1000,0.2000,6.876758e+25,6.672892e+27,2.877100e+29,7.849670e+29,8.095492e+29,5.426658e+29,2.527744e+29,8.112140e+28,1.919167e+28,3.434813e+27
331,Dawn,3,0.2000,0.3500,4.003885e+25,1.052484e+26,4.084503e+27,1.754135e+29,7.079829e+29,6.428104e+29,3.001447e+29,9.722637e+28,2.260869e+28,3.627677e+27
331,Dawn,4,0.3500,0.5500,1.029869e+25,8.071518e+25,2.561654e+26,1.938714e+27,3.162048e+28,2.584748e+29,2.384404e+29,8.372412e+28,1.951866e+28,3.164647e+27
331,Dawn,5,0.5500,1.0100,2.343725e+25,1.382298e+26,2.141119e+26,3.290795e+26,9.398368e+26,7.234825e+27,4.248871e+28,4.690056e+28,1.600968e+28,2.823740e+27
331,Dusk,0,0.0000,0.0500,5.403455e+28,1.993752e+29,4.162663e+29,5.968521e+29,5.869697e+29,4.059733e+29,1.886985e+29,6.077431e+28,1.454986e+28,2.477011e+27
331,Dusk,1,0.0500,0.1000,4.984675e+26,2.688711e+28,1.420253e+29,2.447745e+29,2.558598e+29,1.759293e+29,8.019676e+28,2.605348e+28,5.903696e+27,9.126289e+26
331,Dusk,2,0.1000,0.2000,2.618812e+25,2.064046e+27,1.037230e+29,3.777941e+29,4.660498e+29,3.331879e+29,1.601292e+29,5.118463e+28,1.198794e+28,2.003000e+27
331,Dusk,3,0.2000,0.3500,2.004969e+25,7.203042e+25,1.836843e+27,5.913263e+28,3.045658e+29,3.283178e+29,1.635137e+29,5.365229e+28,1.220337e+28,2.159489e+27
331,Dusk,4,0.3500,0.5500,3.027870e+25,5.066730e+25,1.036893e+26,1.131883e+27,1.896112e+28,1.238966e+29,1.268513e+29,4.576182e+28,1.091256e+28,1.794455e+27
331,Dusk,5,0.5500,1.0100,5.337272e+25,4.807526e+25,2.438470e+26,2.867175e+26,8.915247e+26,6.313961e+27,3.183253e+28,3.489426e+28,1.252127e+28,2.119417e+27
332,Dawn,0,0.0000,0.0500,9.861018e+28,2.991338e+29,5.711486e+29,7.623581e+29,7.255802e+29,4.830962e+29,2.219803e+29,7.198539e+28,1.706602e+28,2.683027e+27
332,Dawn,1,0.0500,0.1000,7.798791e+27,1.042725e+29,2.890332e+29,4.063877e+29,3.945539e+29,2.617997e+29,1.217024e+29,3.959284e+28,9.714838e+27,1.531303e+27
332,Dawn,2,0.1000,0.2000,5.299530e+25,6.324075e+27,2.838779e+29,7.854789e+29,8.122293e+29,5.445954e+29,2.535326e+29,8.120246e+28,1.919929e+28,3.465239e+27
332,Dawn,3,0.2000,0.3500,3.932497e+22,9.096900e+25,3.656822e+27,1.694268e+29,7.017599e+29,6.434816e+29,3.007680e+29,9.721403e+28,2.257134e+28,3.608425e+27
332,Dawn,4,0.3500,0.5500,6.030171e+25,1.007224e+26,1.994210e+26,1.917296e+27,3.072373e+28,2.526107e+29,2.366635e+29,8.327239e+28,1.951491e+28,3.130189e+27
332,Dawn,5,0.5500,1.0100,1.034676e+26,1.483024e+26,2.742364e+26,2.367482e+26,8.828769e+26,7.193810e+27,4.109188e+28,4.611334e+28,1.597608e+28,2.790320e+27
332,Dusk,0,0.0000,0.0500,5.417567e+28,1.999164e+29,4.167921e+29,5.974981e+29,5.874673e+29,4.062927e+29,1.887917e+29,6.075162e+28,1.457781e+28,2.473070e+27
332,Dusk,1,0.0500,0.1000,4.662546e+26,2.681500e+28,1.425581e+29,2.451854e+29,2.558959e+29,1.758443e+29,8.013850e+28,2.603410e+28,5.936484e+27,9.184267e+26
332,Dusk,2,0.1000,0.2000,2.577828e+25,2.249613e+27,1.031947e+29,3.782864e+29,4.664199e+29,3.332826e+29,1.599674e+29,5.112241e+28,1.195491e+28,2.005596e+27
332,Dusk,3,0.2000,0.3500,3.633662e+22,4.869845e+25,1.797625e+27,5.813796e+28,3.033682e+29,3.279220e+29,1.633135e+29,5.332762e+28,1.213406e+28,2.133828e+27
332,Dusk,4,0.3500,0.5500,2.028119e+25,2.067326e+25,1.195044e+26,1.066806e+27,1.839651e+28,1.225383e+29,1.265543e+29,4.557890e+28,1.080055e+28,1.786115e+27
332,Dusk,5,0.5500,1.0100,3.340125e+25,1.581436e+26,1.839641e+26,3.243855e+26,8.782007e+26,6.073683e+27,3.156606e+28,3.464631e+28,1.243341e+28,2.115708e+27
333,Dawn,0,0.0000,0.0500,9.864038e+28,3.001209e+29,5.724878e+29,7.638512e+29,7.265428e+29,4.835948e+29,2.223184e+29,7.209051e+28,1.706646e+28,2.698408e+27
333,Dawn,1,0.0500,0.1000,7.493923e+27,1.034456e+29,2.898359e+29,4.072702e+29,3.952575e+29,2.621871e+29,1.218333e+29,3.951735e+28,9.754295e+27,1.524841e+27
333,Dawn,2,0.1000,0.2000,5.002205e+25,6.195706e+27,2.801782e+29,7.854539e+29,8.145936e+29,5.457469e+29,2.540879e+29,8.125049e+28,1.919630e+28,3.475419e+27
333,Dawn,3,0.2000,0.3500,1.003971e+25,1.339869e+26,3.415639e+27,1.637189e+29,6.954992e+29,6.433273e+29,3.011395e+29,9.759401e+28,2.257346e+28,3.609182e+27
333,Dawn,4,0.3500,0.5500,3.030460e+25,1.307293e+26,1.660504e+26,1.960871e+27,3.038973e+28,2.472726e+29,2.349085e+29,8.290539e+28,1.938263e+28,3.116297e+27
333,Dawn,5,0.5500,1.0100,1.034970e+26,1.183728e+26,2.443572e+26,2.215567e+26,9.306924e+26,6.978668e+27,4.019029e+28,4.571231e+28,1.585103e+28,2.768631e+27
333,Dusk,0,0.0000,0.0500,5.436501e+28,2.002662e+29,4.171762e+29,5.981616e+29,5.878528e+29,4.063811e+29,1.888544e+29,6.076883e+28,1.458572e+28,2.479119e+27
333,Dusk,1,0.0500,0.1000,4.849619e+26,2.679073e+28,1.431038e+29,2.454218e+29,2.559990e+29,1.757480e+29,8.017971e+28,2.597453e+28,5.919217e+27,9.241959e+26
